UID	RG	STD_T	STD_V	MEAN_T	MEAN_V	SSTD_T	SSTD_V	DIST_HOME	MEAN_log10_v	SSTD_log10_v	AVG_DIST
16903.000000	0.000000	2.943617	0.261868	16950.500000	605.375000	11328.690443	449.528622	0.000000	2.696114	0.279949	0.210109
16904.000000	1.703635	2.819680	0.266265	67812.312500	66.125000	10483.750911	37.393181	1.045088	1.746296	0.274997	0.219581
16904.000000	0.000000	1.574327	0.484809	9226.857143	44.142857	6121.683549	55.031593	0.000000	1.355512	0.523653	0.198793
16906.000000	3.930131	4.479757	0.638285	45457.650000	1697.650000	16546.081785	1847.134574	3.717755	2.874468	0.654866	0.422592
16907.000000	0.770703	5.504888	0.910765	51090.396825	4934.079365	19976.776171	8807.258534	0.152298	3.021507	0.918081	0.471131
16908.000000	0.619489	3.741434	0.472774	52163.300000	84.800000	14197.743671	74.273967	18.863828	1.722783	0.498347	0.288432
16910.000000	1.347003	7.002450	1.037518	42210.848837	928.534884	25356.673975	1920.315493	0.191121	2.094592	1.043603	0.567657
16911.000000	6.839525	2.527623	0.838247	66936.027778	1487.944444	9228.520019	2434.099387	-1.000000	2.455051	0.850138	0.484455
16911.000000	3.531464	1.227480	0.544371	39987.769231	245.615385	4599.365521	318.753964	-1.000000	2.073328	0.566600	0.295663
16911.000000	1.605190	1.512967	0.106503	56768.833333	5256.333333	5966.539312	1556.351845	-1.000000	3.706806	0.116668	0.120685
16913.000000	3.197624	6.769544	0.574455	44268.900000	1823.983333	24576.018739	3035.685372	0.771279	2.876294	0.579303	0.486549
16914.000000	0.487388	2.979428	0.600292	44507.575758	59.666667	10892.242641	113.348927	-1.000000	1.361802	0.609600	0.285911
16916.000000	0.977335	7.221714	1.124029	51654.936170	1571.510638	26279.240589	3930.668960	0.255490	2.200185	1.136181	0.596095
16916.000000	3.265939	2.043797	0.260135	56072.375000	2717.750000	7865.680952	1801.309980	11.268641	3.354451	0.278096	0.254517
16920.000000	2.401140	5.873415	1.204400	31581.865672	1625.089552	21303.876177	3800.303304	1.951670	2.122372	1.213490	0.558978
16920.000000	2.057630	3.213450	0.665053	74287.071429	48.785714	12005.116342	88.515256	1.755858	1.209116	0.690158	0.339668
16921.000000	0.369065	3.572084	0.198238	43520.250000	2.375000	13747.384611	1.505941	0.848905	0.323041	0.211926	0.227580
16922.000000	0.000000	0.350660	0.069928	80851.600000	4781.600000	1411.379928	758.921472	0.000000	3.674391	0.078182	0.035441
16924.000000	3.077395	3.557065	0.827055	49908.277778	116.444444	13176.683858	161.620187	3.804870	1.488832	0.851033	0.404629
16925.000000	2.672677	1.922414	0.403867	65732.000000	734.714286	7475.199039	751.326097	2.704902	2.671931	0.436226	0.260096
16925.000000	0.000000	1.834460	0.136242	78342.800000	8.200000	7383.559386	3.346640	0.000000	0.890124	0.152323	0.130758
16926.000000	1.201245	6.865963	1.032526	42332.230769	799.030769	24909.823461	2101.611338	0.336547	1.840362	1.040562	0.562622
16927.000000	0.603237	2.187427	0.387697	43173.142857	3.571429	8505.690182	3.457222	0.953805	0.376498	0.418760	0.218223
16928.000000	0.269503	3.916294	0.475785	65693.076923	4.076923	14674.348824	6.800264	0.114917	0.252770	0.495213	0.294210
16930.000000	4.021288	5.416091	0.280170	29692.312500	182.968750	19809.913534	113.170008	2.882788	2.180388	0.284653	0.389526
16930.000000	0.000000	1.144357	0.416653	77781.100000	183.000000	4342.530150	216.451175	0.000000	2.042409	0.439191	0.169182
16931.000000	2.806964	3.846382	0.356036	51167.700000	395.900000	14595.991726	388.400266	-1.000000	2.448555	0.375295	0.324248
16932.000000	1.437283	2.531157	0.383949	46759.666667	105.333333	9981.875128	94.396328	6.077007	1.862639	0.420596	0.246372
16932.000000	0.000000	2.357140	0.220086	15143.600000	5.600000	9487.307326	3.714835	0.000000	0.686273	0.246063	0.185535
16933.000000	1.774033	6.109906	0.813819	39374.297872	192.063830	22233.459456	513.406458	0.474750	1.504202	0.822617	0.480372
16935.000000	2.471353	4.540111	0.228549	54221.000000	515.800000	16918.060067	278.544482	-1.000000	2.654002	0.236571	0.325320
16937.000000	0.788200	6.777429	0.417384	43417.957447	5.787234	24662.523538	8.762410	0.375152	0.520379	0.421896	0.423168
16939.000000	0.000000	2.357023	0.353639	47138.000000	3556.000000	9486.832981	3725.903515	-1.000000	3.392535	0.395380	0.215555
16940.000000	3.067924	4.315260	0.503358	53559.000000	629.357143	15723.245511	704.558531	0.543250	2.559163	0.509459	0.366353
16941.000000	0.956597	6.965013	0.905434	52250.000000	579.373832	25192.044440	1549.765944	0.148443	1.918848	0.909695	0.528325
16942.000000	0.000000	2.538032	0.533971	16111.428571	42.142857	9868.995877	42.584929	0.000000	1.343993	0.576754	0.269596
16943.000000	1.277991	4.166937	0.626884	60410.294118	593.823529	15462.647597	644.346688	0.929653	2.451937	0.646177	0.357493
16944.000000	0.000000	1.337174	0.341757	41660.250000	25.250000	5146.196175	18.328354	0.000000	1.279591	0.365354	0.160980
16944.000000	0.452371	1.035943	0.227710	70319.428571	21.857143	4028.205964	17.506461	0.391764	1.264024	0.245955	0.113805
16945.000000	2.346361	6.674313	0.520559	49123.871429	412.871429	24201.012795	418.966773	1.309693	2.378260	0.524318	0.454024
16946.000000	1.418474	3.333651	0.214115	62101.571429	298.428571	12962.715827	168.174371	5.169880	2.421013	0.231271	0.249548
16947.000000	1.734562	2.849440	0.280340	54480.166667	186.000000	11237.060032	166.756109	2.779346	2.163150	0.307097	0.243533
16948.000000	1.023041	6.954782	0.679385	41987.488189	154.181102	25136.373496	494.856391	0.609735	1.410062	0.682076	0.475473
16948.000000	0.000000	0.803667	0.427774	50801.833333	35.833333	3169.345006	39.351832	23.578314	1.341971	0.468603	0.171166
16949.000000	3.905866	7.223082	0.661422	38139.956044	228.692308	26147.156025	410.247505	2.207690	1.875151	0.665086	0.525538
16950.000000	1.197155	3.189262	0.596990	47994.100000	135.950000	11779.608254	166.888388	18.058146	1.791826	0.612499	0.300567
16950.000000	0.000000	2.204017	0.534138	13628.500000	75.000000	8233.981341	92.117818	0.000000	1.570828	0.554301	0.241017
16950.000000	0.000000	0.502012	0.549604	82208.800000	261.000000	2020.559254	389.863438	0.000000	2.059118	0.614476	0.217055
16951.000000	0.000000	1.807782	0.138562	15037.000000	8.454545	6825.663279	4.203894	0.000000	0.898203	0.145325	0.112864
16951.000000	1.252979	1.117879	0.310207	69930.200000	62.600000	4499.374312	42.335564	14.117833	1.698796	0.346822	0.166968
16952.000000	1.351002	6.572488	0.954239	46272.853933	399.258427	23795.012676	650.490419	0.453868	1.775208	0.959645	0.532819
16954.000000	0.660500	3.730197	0.228247	27023.428571	374.142857	14504.662306	209.739067	0.538983	2.513999	0.246535	0.261772
16955.000000	2.053461	2.692618	0.651789	22124.222222	77.444444	9974.451750	140.178971	2.306539	1.381531	0.670685	0.318860
16955.000000	0.623816	1.588614	0.564124	47861.666667	302.333333	6065.927073	309.625580	10.900422	2.210610	0.598344	0.232578
16955.000000	0.898899	1.168428	0.561645	35160.875000	49.875000	4496.768759	49.611167	8.883153	1.403349	0.600424	0.233369
16958.000000	1.969680	5.974243	0.640463	50537.473684	102.842105	22096.624180	145.275701	2.514041	1.573766	0.658014	0.453745
16959.000000	0.713022	6.409911	0.436462	47822.609589	4.801370	23155.112674	18.135361	0.121676	0.148524	0.437964	0.392873
16961.000000	0.749967	2.905801	1.221455	58708.693878	5340.795918	10569.289917	16185.539424	-1.000000	2.381026	1.234113	0.462552
16961.000000	1.118330	3.022823	0.704237	62274.710526	156.394737	11028.239192	470.555367	-1.000000	1.424734	0.713691	0.311938
16961.000000	2.133127	1.359438	1.008397	43771.375000	381.375000	5054.477288	694.576886	-1.000000	1.793071	1.041468	0.390486
16962.000000	0.418077	1.471536	0.380673	34427.357143	11.785714	5497.504505	10.244538	-1.000000	0.924778	0.395043	0.170675
16962.000000	2.184426	0.652474	0.178184	47871.363636	5192.818182	2463.554435	1968.890338	-1.000000	3.682267	0.186881	0.123365
16962.000000	4.342816	2.165101	0.402848	60405.500000	2974.900000	8215.980448	3613.762842	-1.000000	3.270122	0.424639	0.307663
16963.000000	2.225245	3.768092	0.374110	46192.714286	526.571429	13900.124511	375.153778	9.970118	2.591813	0.383348	0.290876
16963.000000	0.371983	1.811200	0.437632	12797.428571	126.571429	7042.750477	101.542860	0.151862	1.930614	0.472697	0.210102
16965.000000	2.244890	2.682409	0.857600	17884.435897	689.589744	9782.909939	1507.147737	0.348884	2.053781	0.868811	0.359110
16965.000000	4.682995	3.519175	0.391511	50896.875000	1410.375000	12941.513645	1175.374161	22.732415	2.996199	0.399932	0.364041
16965.000000	1.461008	1.660423	0.791750	77638.045455	541.318182	6118.187846	711.416989	0.607176	2.228732	0.810382	0.307358
16967.000000	0.450351	1.159804	0.388322	68673.117647	13.294118	4238.085830	23.855029	2.100437	0.851989	0.394162	0.126993
16969.000000	0.723794	6.927931	0.311273	44794.375000	429.250000	25476.969892	239.183075	0.153703	2.546087	0.317968	0.419702
16970.000000	0.000000	3.578106	0.133076	52454.666667	738.500000	14110.629251	272.163737	12.557008	2.846733	0.145778	0.238739
16973.000000	0.000000	2.483874	0.327506	55257.400000	1307.800000	9997.398402	1150.640995	-1.000000	2.989860	0.366163	0.225385
16974.000000	1.240458	6.630162	1.248502	39128.380952	2486.841270	24060.300019	5561.317308	0.775162	2.135803	1.258530	0.604416
16975.000000	2.956737	6.468452	1.282261	47086.667416	1751.660674	23312.635511	5187.989283	0.772546	1.843069	1.283704	0.626887
16975.000000	0.830034	1.975818	0.152568	52087.714286	3615.428571	7381.452895	1206.154902	19.906211	3.533535	0.158328	0.140897
16975.000000	0.000000	0.776500	0.320114	62816.400000	104.800000	3125.353228	75.184440	20.032697	1.913382	0.357898	0.143555
16977.000000	2.516912	2.086731	0.374801	60740.125000	33.875000	8030.915095	41.987881	5.467828	1.340253	0.400679	0.235130
16978.000000	2.039686	4.463959	1.022674	35197.510204	2438.102041	16236.787220	4428.814901	1.631102	2.450789	1.033272	0.472211
16978.000000	0.990865	2.551876	0.208086	59853.500000	7023.166667	10063.582478	4073.011732	15.444553	3.793930	0.227947	0.193805
16978.000000	0.000000	0.912791	0.419667	78836.200000	852.000000	3673.911703	638.851704	0.000000	2.777770	0.469202	0.180346
16979.000000	0.325311	2.232521	0.537435	73675.625000	4869.125000	8591.997073	4008.668088	0.860694	3.450490	0.574542	0.247522
16979.000000	0.487502	3.629903	0.383078	26519.857143	553.000000	14114.675559	457.867885	0.199020	2.590873	0.413771	0.285512
16982.000000	2.553921	3.692643	0.909155	50661.176471	125.970588	13493.429502	182.375651	-1.000000	1.391610	0.922828	0.427504
16983.000000	0.282481	6.090901	0.890251	48209.092308	721.092308	22012.068818	1459.769396	0.018178	2.211027	0.893695	0.478677
16984.000000	2.290588	3.864003	0.501895	61052.100000	675.350000	14271.781993	634.857902	-1.000000	2.622391	0.514933	0.330653
16984.000000	1.246945	3.246695	0.500382	49785.800000	479.200000	12098.335483	397.328436	-1.000000	2.464991	0.517945	0.287289
16985.000000	0.000000	2.613153	0.102330	11483.200000	5.800000	9916.217018	1.873796	0.000000	0.749049	0.107865	0.150878
16985.000000	2.148101	3.927858	0.365438	47358.000000	1208.142857	15273.258264	1170.912953	0.769873	2.919488	0.394718	0.323975
16989.000000	1.480918	3.371583	0.540721	37028.545455	50.727273	12423.330198	63.515414	0.490577	1.396442	0.553446	0.301970
16990.000000	0.512216	3.131496	0.958209	20155.076923	733.923077	11496.642428	1635.379587	0.102444	1.737051	0.977185	0.360848
16992.000000	0.000000	3.290903	0.293536	62082.272727	203.636364	12425.502968	134.193348	0.000000	2.218460	0.307863	0.232770
16994.000000	0.294732	5.088289	0.393742	44581.230769	15.230769	18680.606834	12.841519	0.113050	1.036703	0.401540	0.331050
16995.000000	1.203102	0.255426	0.688138	27915.857143	374.714286	993.208677	668.564810	15.900101	2.024035	0.743274	0.263430
16997.000000	0.449050	3.403258	0.209443	53386.666667	2479.833333	13421.098385	1461.673208	17.141960	3.340634	0.229434	0.243778
16999.000000	1.167744	4.401867	0.652616	58864.847826	112.717391	16021.828502	135.747423	0.374527	1.683535	0.659828	0.363582
17001.000000	0.861295	4.138796	0.290163	25014.357143	378.714286	15462.113352	249.616761	0.238882	2.490293	0.301116	0.275697
17002.000000	0.831591	6.796593	0.757296	46438.861538	2881.692308	24658.146988	2917.549828	0.569186	3.028654	0.763189	0.490264
17003.000000	2.539392	3.495946	0.290030	65353.545455	1624.454545	13199.686423	1034.581786	2.007522	3.123522	0.304186	0.280437
17005.000000	2.038354	2.297976	0.175322	74485.428571	104.714286	8935.550624	45.356787	4.992941	1.984733	0.189369	0.196755
17005.000000	0.000000	1.820576	0.336393	53494.600000	6446.800000	7327.676733	5537.278230	5.825081	3.678654	0.376098	0.189436
17006.000000	0.783933	6.275315	0.611667	45602.656000	29.352000	22682.045897	73.542204	0.741875	0.939197	0.614129	0.428274
17008.000000	1.821433	8.575936	0.867167	49687.404762	405.380952	31247.605307	867.871828	0.077702	1.977694	0.877678	0.608742
17008.000000	3.272649	2.395492	0.411558	45863.916667	157.833333	9007.236065	146.935257	12.071439	2.016533	0.429858	0.284616
17009.000000	1.257888	3.971487	0.674263	21824.636364	73.454545	14633.807783	119.014496	0.249442	1.369999	0.690130	0.352534
17009.000000	4.294600	1.416399	0.333013	60381.875000	277.375000	5451.098931	235.552201	10.132546	2.317310	0.356006	0.290397
17009.000000	0.863382	1.424449	0.472291	80341.400000	46.400000	5733.295632	46.554269	0.431691	1.445940	0.528037	0.216621
17012.000000	1.647142	2.487387	0.504168	50948.125000	341.687500	9248.263123	369.336291	13.922706	2.280527	0.520702	0.257192
17013.000000	2.428268	4.339976	0.298524	45725.454545	2714.636364	16386.499464	1742.183301	0.548554	3.340087	0.313094	0.325531
17013.000000	2.443248	1.394200	0.704623	54241.100000	64.400000	5290.615139	99.824513	3.646434	1.297383	0.742738	0.305283
17013.000000	0.000000	1.374777	0.208858	11944.857143	38.714286	5345.742961	23.106379	0.000000	1.532185	0.225592	0.122372
17014.000000	1.774240	3.638285	0.354674	49447.250000	168.625000	14002.164463	196.739086	-1.000000	2.053395	0.379162	0.294936
17015.000000	1.755360	6.255676	0.701510	34498.655172	184.344828	22717.122200	314.175700	0.639355	1.693957	0.707637	0.437300
17015.000000	0.000000	3.686546	0.373072	19045.000000	54703.500000	14538.273254	31434.307180	0.000000	4.627272	0.408680	0.286421
17017.000000	2.106367	3.157367	0.642421	72107.076923	89.384615	11830.651746	141.461148	1.712804	1.489882	0.668653	0.313490
17017.000000	1.815623	3.537809	0.268948	32984.272727	9.000000	13357.745986	5.531727	0.972781	0.877396	0.282075	0.251626
17022.000000	0.174849	5.576501	0.918167	54241.222222	785.814815	20263.909064	2563.907403	14.018364	1.828823	0.926789	0.459189
17022.000000	3.240188	4.016756	0.880004	68610.800000	534.080000	14758.505268	868.129451	5.238573	2.182582	0.898150	0.436416
17024.000000	2.169028	5.442258	0.476958	44250.722222	32.333333	20160.133790	32.730630	0.638692	1.303977	0.490785	0.398832
17025.000000	0.532620	7.116409	1.169884	41406.913907	1920.854305	25704.327347	4474.525361	0.391687	1.920117	1.173777	0.581108
17027.000000	0.682903	3.576354	0.603830	63673.440000	37.160000	13140.363643	86.997452	0.188908	1.048645	0.616281	0.295766
17028.000000	4.418963	2.515991	0.198445	48999.272727	1053.909091	9270.714685	458.631080	13.784631	2.980475	0.203115	0.290826
17028.000000	0.075661	2.614804	0.533329	15359.904762	310.761905	9645.756481	423.993149	0.016918	2.153557	0.546500	0.250801
17028.000000	1.344655	1.925021	0.392136	76881.461538	886.769231	7213.049697	1151.723430	0.439771	2.743866	0.408148	0.208326
17029.000000	2.271079	6.571684	1.153274	45179.380597	2695.223881	23746.836359	10992.038929	0.763574	2.133424	1.157601	0.589965
17030.000000	1.527662	3.438689	0.565681	53282.473684	14.789474	12718.500944	15.255523	14.036546	0.872160	0.581182	0.313719
17030.000000	0.686593	2.568613	0.058237	14913.375000	2.125000	9885.467067	0.353553	0.259513	0.323041	0.062258	0.163734
17030.000000	0.872426	0.899665	0.327717	82875.000000	6.000000	3547.922829	4.939636	0.390162	0.654047	0.358996	0.146464
17032.000000	1.573737	2.415019	0.602408	72898.363636	249.636364	9118.417673	246.426164	2.464404	2.084766	0.631811	0.293454
17033.000000	0.503291	6.146177	0.726248	57922.671875	393.031250	22301.150280	1742.454271	0.098947	1.834123	0.731990	0.441379
17035.000000	2.339212	1.716166	0.963236	70078.285714	96.000000	6411.418845	158.735387	-1.000000	1.224928	0.999598	0.393572
17035.000000	0.000000	2.047684	0.207293	44051.875000	2016.375000	7880.639467	944.256463	-1.000000	3.258301	0.221605	0.156540
17036.000000	6.378167	4.981624	0.525021	48459.813953	252.976744	18039.029712	372.782131	-1.000000	2.087848	0.528101	0.488923
17037.000000	1.690219	2.168237	0.564878	39851.961538	437.153846	7960.235934	395.307647	-1.000000	2.394032	0.576064	0.257041
17037.000000	2.769067	1.283262	0.457565	69230.857143	308.285714	4794.135405	429.349674	-1.000000	2.242063	0.474838	0.244123
17038.000000	4.291052	3.840738	0.211491	52865.684211	396.368421	14205.537794	244.523848	-1.000000	2.540819	0.217286	0.341918
17039.000000	1.531177	4.291055	0.814850	55907.844444	610.866667	15622.355060	558.017905	-1.000000	2.403460	0.824057	0.397315
17039.000000	1.027694	2.253304	0.303674	35093.750000	4.083333	8472.597371	2.539088	-1.000000	0.517748	0.317177	0.185823
17039.000000	1.528001	3.231081	0.243511	32570.333333	358.333333	12742.100434	179.994074	-1.000000	2.495198	0.266753	0.251228
17040.000000	2.101794	3.491311	0.344824	56534.066667	142.333333	13009.862597	181.862847	10.699999	1.976729	0.356927	0.276366
17040.000000	0.763129	0.729979	0.626577	31437.666667	608.222222	2787.333986	1194.067186	0.407910	2.219007	0.664586	0.218744
17041.000000	1.905716	7.003569	0.756315	36982.755556	280.222222	25497.749503	648.066772	0.614525	1.982564	0.764862	0.504602
17043.000000	0.842672	6.608470	1.020565	38603.476190	1338.034014	23871.826154	3554.809436	0.128290	2.046629	1.024054	0.529991
17044.000000	1.684220	3.244796	0.556589	39900.653846	375.423077	11912.600609	535.507772	0.983024	2.252248	0.567612	0.300065
17046.000000	1.571931	3.461224	0.564629	44556.600000	54.900000	13134.420600	82.042604	1.861572	1.358294	0.595171	0.319565
17047.000000	0.582183	6.247169	0.962930	46387.812500	1425.750000	22849.669088	2914.362156	0.104560	2.296402	0.978338	0.511359
17048.000000	1.230487	6.544080	0.557360	46500.795918	1074.897959	23802.826449	1073.326590	1.069747	2.772257	0.563136	0.439352
17049.000000	3.142446	6.504250	1.016336	41074.234375	997.296875	23600.405524	1760.606539	1.550212	2.160325	1.024370	0.566724
17050.000000	1.187394	6.479020	0.528122	34460.459459	63.054054	23646.204045	91.920843	0.751768	1.446396	0.535407	0.433127
17051.000000	2.250152	2.998367	0.450134	47006.863636	5.136364	11048.134302	5.444923	-1.000000	0.478917	0.460727	0.276387
17051.000000	2.103206	1.013769	0.423323	71642.333333	521.833333	3997.900983	580.847456	-1.000000	2.498621	0.463727	0.220712
17052.000000	0.000000	5.908273	0.407054	41392.250000	68.083333	22215.565293	81.245373	0.000000	1.620449	0.425154	0.388690
17053.000000	1.542132	3.835493	0.440131	50874.500000	3414.277778	14208.082018	5197.144089	19.320452	3.247495	0.452891	0.303876
17053.000000	4.023639	2.465226	0.390232	15220.705882	932.176471	9147.946722	1185.276721	1.877186	2.786311	0.402242	0.277010
17054.000000	3.604232	3.469684	0.386336	52680.100000	397.800000	12815.355201	274.672743	8.995219	2.467420	0.396372	0.325225
17054.000000	0.000000	2.567219	0.055154	19933.200000	255.200000	10332.855375	35.974991	0.000000	2.403398	0.061664	0.171280
17055.000000	2.580308	5.918617	0.717417	51622.242857	1923.185714	21460.863935	3572.252463	1.076890	2.746419	0.722597	0.459039
17056.000000	0.628779	0.876828	0.560843	63151.000000	18.833333	3457.860842	19.270876	-1.000000	1.000059	0.614372	0.225169
17057.000000	1.147137	4.396470	0.510949	17411.090909	90.272727	16599.802273	129.893873	0.322189	1.633445	0.535887	0.319382
17058.000000	0.000000	2.141182	0.271381	71354.166667	19.166667	8443.971800	9.847165	0.000000	1.213476	0.297283	0.174665
17059.000000	0.000000	1.733015	0.314431	11993.000000	54.000000	6975.252684	43.272393	0.000000	1.622593	0.351545	0.176443
17060.000000	0.580314	3.813209	0.483955	49718.470588	591.529412	14150.037796	625.391489	0.295556	2.557306	0.498850	0.295319
17061.000000	3.493326	1.680984	0.188193	40072.166667	210.666667	6629.130664	99.771071	-1.000000	2.283443	0.206155	0.245476
17062.000000	0.000000	3.597988	0.686448	22368.500000	269.666667	13528.712991	546.804824	0.000000	1.905933	0.716972	0.347435
17063.000000	1.324485	6.562653	0.317165	27779.000000	7.000000	23712.891754	10.328673	0.286421	0.675686	0.318337	0.363135
17063.000000	3.186181	3.600128	0.616963	59644.071429	45.091837	13027.096421	147.282398	17.162802	0.999950	0.620135	0.357676
17064.000000	2.480943	1.552171	0.383467	56921.666667	148.333333	5926.773954	157.403145	11.908175	1.991722	0.406728	0.232239
17064.000000	0.000000	1.903130	0.236349	19697.333333	74.333333	7505.189902	35.500235	0.000000	1.816107	0.258907	0.154704
17065.000000	0.601010	5.631935	0.849584	40588.904762	85.333333	20775.658100	93.250380	0.576475	1.426531	0.870564	0.462916
17069.000000	0.595025	3.269134	0.268318	62185.333333	253.500000	12892.164545	169.113867	21.661891	2.322533	0.293928	0.249897
17070.000000	1.919078	2.942091	0.486640	50864.164384	1327.753425	10664.824569	1828.898225	-1.000000	2.860377	0.490008	0.270426
17070.000000	0.000000	0.984028	0.334136	74853.200000	527.200000	3960.635959	487.299395	-1.000000	2.591412	0.373575	0.151275
17072.000000	2.226884	1.649776	0.241118	65757.000000	197.000000	6640.219914	107.974534	-1.000000	2.233878	0.269579	0.198891
17073.000000	2.539706	7.039022	0.588626	39873.142857	193.285714	25966.264426	382.491064	2.280959	1.879392	0.603162	0.494707
17075.000000	1.680936	6.712232	0.708571	47265.462963	1300.611111	24276.686909	3444.070651	0.784828	2.493247	0.711874	0.481911
17076.000000	0.910163	4.200949	1.006300	33269.363636	413.818182	15357.902037	775.848546	0.257402	1.645722	1.021902	0.437910
17076.000000	0.154707	2.399544	0.498816	71109.058824	34.882353	8904.217143	60.502978	0.184911	1.173619	0.514168	0.234715
17077.000000	1.605079	6.647214	0.474434	54475.414634	59.414634	24227.248693	70.761563	0.552796	1.529271	0.480328	0.428512
17077.000000	3.593772	2.515504	0.213203	44273.000000	231.285714	9781.395879	87.255782	10.245449	2.322913	0.230285	0.264198
17078.000000	0.000000	2.815206	0.344311	26692.166667	306.500000	11102.052773	320.190412	0.000000	2.331882	0.377174	0.236078
17079.000000	2.587793	4.723210	0.423130	53375.727273	936.363636	17200.137201	2047.640197	-1.000000	2.637176	0.428022	0.349446
17080.000000	4.505822	4.652238	0.833517	51083.395270	3343.114865	16776.419094	18027.307437	5.734097	2.490759	0.834929	0.471673
17081.000000	6.135622	6.320870	0.483164	44601.818966	453.698276	22804.333003	1078.639027	3.861042	2.379397	0.484208	0.528381
17081.000000	0.000000	2.909231	0.090309	17252.700000	1.100000	11039.755453	0.316228	0.000000	0.030103	0.095194	0.176408
17081.000000	0.000000	1.651200	0.147474	78946.400000	1.400000	6645.950368	0.547723	0.000000	0.120412	0.164881	0.114760
17083.000000	0.912098	2.799381	0.393412	51600.400000	4756.400000	10431.484060	3605.878985	24.295622	3.536876	0.407220	0.235245
17083.000000	3.015445	3.162555	0.617349	65008.500000	5218.100000	12001.052975	7520.192321	6.734997	3.321528	0.650743	0.358483
17084.000000	2.163954	6.754867	0.244543	47491.458333	1165.270833	24574.855057	606.450740	0.350390	3.008028	0.247131	0.417001
17084.000000	2.927319	1.915569	0.273133	54321.714286	920.285714	7448.583953	504.868535	11.708940	2.890868	0.295017	0.233023
17085.000000	1.001096	3.527212	0.742378	55831.500000	6639.900000	13384.827665	11494.877337	-1.000000	3.224824	0.782535	0.371863
17086.000000	1.016185	2.865207	0.496932	60104.857143	8355.857143	10704.116353	10590.156473	-1.000000	3.675522	0.515691	0.225822
17088.000000	1.340793	2.417486	0.510156	14067.607143	64.071429	8862.650675	133.249676	0.371851	1.469824	0.519517	0.242811
17088.000000	4.276079	4.440201	0.663639	61824.000000	326.535714	16278.044434	466.163259	3.527342	2.070639	0.675816	0.430745
17090.000000	2.451130	5.096653	0.629866	36660.733333	74.933333	18991.933316	114.256895	2.554457	1.400626	0.651974	0.408823
17091.000000	0.000000	3.712759	0.785576	19070.500000	102.650000	13713.155503	216.740027	0.000000	1.438196	0.805984	0.367360
17091.000000	1.520333	3.604470	0.907512	68747.888889	731.333333	13352.287651	1053.179891	0.959907	2.149993	0.933822	0.403927
17092.000000	0.919214	4.025930	0.430602	53236.200000	4608.050000	14869.860009	5299.691009	9.193432	3.428965	0.441789	0.294293
17092.000000	0.000000	2.193932	0.112006	28017.400000	34779.200000	8830.405840	9607.351284	0.000000	4.527325	0.125226	0.152961
17092.000000	0.000000	1.562653	0.107137	7361.200000	783.000000	6289.555048	198.184258	0.000000	2.881286	0.119783	0.113283
17093.000000	0.567525	1.619415	0.521806	54559.600000	33.200000	6145.249587	53.297488	0.283764	1.183433	0.550032	0.228196
17095.000000	0.762240	3.213910	0.097071	48218.791667	5371.666667	11818.922003	1125.207639	17.769604	3.720019	0.099159	0.178605
17095.000000	0.000000	2.662108	0.522481	21884.666667	3145.000000	10009.733902	2595.245968	0.000000	3.265162	0.545713	0.234443
17097.000000	1.759567	6.830175	0.616659	38461.159091	4198.136364	24872.902026	13454.027556	0.972424	2.938128	0.623788	0.468298
17097.000000	3.711309	1.919720	0.089384	54606.333333	857.166667	7570.611935	185.319634	11.777428	2.924129	0.097916	0.248102
17098.000000	0.450877	3.916272	0.752350	57576.188679	293.339623	14233.498392	855.658427	0.062524	1.675936	0.759549	0.353869
17098.000000	1.057379	0.987910	0.769649	39692.000000	438.785714	3690.731093	1020.271244	10.401757	1.876772	0.798702	0.272150
17099.000000	3.052305	2.294991	0.554551	42671.500000	3064.875000	8832.414134	4225.730281	-1.000000	3.171232	0.592840	0.320717
17100.000000	0.000000	2.616312	0.518747	51112.428571	4865.857143	10173.382736	7982.714000	11.653624	3.316344	0.560311	0.273560
17101.000000	1.553668	7.359344	0.549750	54592.506024	274.313253	26654.696147	338.799636	0.346872	2.142238	0.553091	0.477474
17101.000000	1.902187	2.308604	0.393409	48700.954545	481.545455	8506.553068	414.017107	25.075062	2.535626	0.402666	0.222067
17102.000000	1.635228	4.401320	0.623778	56941.000000	103.701754	15985.597557	131.603024	0.268489	1.630126	0.629323	0.361432
17103.000000	1.072562	4.763944	0.693490	33504.500000	193.500000	17912.797155	238.693223	0.479657	1.878010	0.724326	0.396087
17105.000000	3.038915	3.391137	0.716662	44335.623377	372.779221	12288.147053	1244.303997	-1.000000	1.723085	0.721361	0.362632
17106.000000	1.013032	2.018336	0.110419	39278.000000	10.250000	7767.689121	2.659216	-1.000000	0.997238	0.118043	0.142275
17110.000000	0.000000	2.695540	0.320211	19007.692308	152.153846	10100.185521	160.648086	0.000000	2.038217	0.333286	0.194773
17112.000000	0.967948	7.379138	0.385725	44484.680000	785.560000	27112.682776	1148.270986	0.420946	2.686414	0.393679	0.458287
17113.000000	4.865052	6.850965	0.280517	43035.964912	19.210526	24882.710742	26.567795	1.936343	1.152266	0.283010	0.476174
17114.000000	1.511947	2.688703	0.645956	65647.375000	43.041667	9887.513623	104.016503	1.734493	1.024748	0.659850	0.290581
17114.000000	0.000000	2.287513	0.366716	20752.000000	3.571429	8894.867677	2.439750	0.000000	0.422035	0.396099	0.195950
